index,year,month,dz,count
83,2013.0,12.0,-0.007899509273292174,744.0
84,2014.0,1.0,0.0,0.0
85,2014.0,2.0,,
86,2014.0,3.0,0.011844187053475017,744.0
87,2014.0,4.0,0.013642437201417239,720.0
88,2014.0,5.0,-0.01923614057876425,744.0
89,2014.0,6.0,-1.8040255547850175,720.0
90,2014.0,7.0,-2.181405271703822,744.0
91,2014.0,8.0,-1.7073608050083084,744.0
92,2014.0,9.0,-0.8235560101710533,720.0
93,2014.0,10.0,-0.14102233528180347,744.0
94,2014.0,11.0,0.004892758899681427,720.0
95,2014.0,12.0,0.010766082124563285,744.0
96,2015.0,1.0,0.01749320379593169,744.0
97,2015.0,2.0,,
98,2015.0,3.0,0.0,0.0
99,2015.0,4.0,0.016178247803973242,720.0
100,2015.0,5.0,-0.002280466551194429,744.0
101,2015.0,6.0,-0.3496041878563687,720.0
102,2015.0,7.0,-1.9088821389911157,744.0
103,2015.0,8.0,-1.8719075936349714,744.0
104,2015.0,9.0,-0.8265661812297682,720.0
105,2015.0,10.0,-0.14655470881142843,744.0
106,2015.0,11.0,0.0,0.0
107,2015.0,12.0,-0.006823931947745441,744.0
108,2016.0,1.0,-0.000547488633885017,744.0
109,2016.0,2.0,,
110,2016.0,3.0,0.017812735440580325,744.0
111,2016.0,4.0,0.0015252176760770148,720.0
112,2016.0,5.0,-0.9317349823194014,744.0
113,2016.0,6.0,-2.2081858183079026,720.0
114,2016.0,7.0,-2.0725120697120576,744.0
115,2016.0,8.0,-1.1776272245074844,744.0
116,2016.0,9.0,-1.040207547387883,720.0
117,2016.0,10.0,-0.2708411344446748,744.0
118,2016.0,11.0,-0.27849529010633345,720.0
119,2016.0,12.0,-0.24553365447065528,744.0
120,2017.0,1.0,-0.1467802338168387,744.0
121,2017.0,2.0,,
122,2017.0,3.0,-0.0635986992133986,744.0
123,2017.0,4.0,-0.024705187625203833,720.0
124,2017.0,5.0,-0.001290668975965016,744.0
125,2017.0,6.0,-1.427421821544151,720.0
126,2017.0,7.0,-1.763664537778734,744.0
127,2017.0,8.0,-1.06998808183588,744.0
128,2017.0,9.0,-0.7672329056865382,720.0
129,2017.0,10.0,-0.006616269755353747,744.0
130,2017.0,11.0,0.0,0.0
131,2017.0,12.0,0.0,0.0
132,2018.0,1.0,0.0,0.0
133,2018.0,2.0,,
134,2018.0,3.0,-0.07158913184672606,744.0
135,2018.0,4.0,-0.025207154415160693,720.0
136,2018.0,5.0,-0.3120950368044997,744.0
137,2018.0,6.0,-1.2101573354908226,720.0
138,2018.0,7.0,-1.7360280363715044,744.0
139,2018.0,8.0,-1.2502095421086878,744.0
140,2018.0,9.0,-0.5256374017568126,720.0
141,2018.0,10.0,-0.09519257595438249,744.0
142,2018.0,11.0,-0.13027081599629975,720.0
143,2018.0,12.0,-0.01635262502705266,744.0
144,2019.0,1.0,0.007692022082712465,744.0
145,2019.0,2.0,,
146,2019.0,3.0,0.006045399437109768,744.0
147,2019.0,4.0,0.0068040819078462045,720.0
148,2019.0,5.0,,
149,2019.0,6.0,,
150,2019.0,7.0,-2.112458367612021,744.0
151,2019.0,8.0,-1.8594954594892528,744.0
152,2019.0,9.0,-0.2141142953459617,720.0
153,2019.0,10.0,-0.262173221115682,744.0
154,2019.0,11.0,,
155,2019.0,12.0,,
156,2020.0,1.0,,
157,2020.0,2.0,,
158,2020.0,3.0,,
159,2020.0,4.0,,
160,2020.0,5.0,,
161,2020.0,6.0,,
162,2020.0,7.0,,
163,2020.0,8.0,,
164,2020.0,9.0,,
165,2020.0,10.0,,
166,2020.0,11.0,,
167,2020.0,12.0,,
