index,year,month,dz,count
84,2014.0,1.0,0.011635635418930477,744.0
85,2014.0,2.0,,
86,2014.0,3.0,0.0,0.0
87,2014.0,4.0,-0.0034331310679583437,720.0
88,2014.0,5.0,-0.5565633795193761,744.0
89,2014.0,6.0,-1.5088932732316243,720.0
90,2014.0,7.0,-2.0591157880493567,744.0
91,2014.0,8.0,-1.5677571119289868,744.0
92,2014.0,9.0,-0.2859605871474762,720.0
93,2014.0,10.0,-0.07217929927112028,744.0
94,2014.0,11.0,0.0,0.0
95,2014.0,12.0,0.0,0.0
96,2015.0,1.0,0.0,0.0
97,2015.0,2.0,,
98,2015.0,3.0,0.0,0.0
99,2015.0,4.0,0.0,0.0
100,2015.0,5.0,0.0,0.0
101,2015.0,6.0,-0.8128395361380758,720.0
102,2015.0,7.0,-1.7821101753626325,744.0
103,2015.0,8.0,-1.0529035722017697,744.0
104,2015.0,9.0,-0.370626202034206,720.0
105,2015.0,10.0,0.0,0.0
106,2015.0,11.0,0.0,0.0
107,2015.0,12.0,0.0,0.0
108,2016.0,1.0,0.012323533232321148,744.0
109,2016.0,2.0,,
110,2016.0,3.0,-0.04220588872049792,744.0
111,2016.0,4.0,-0.6060364539990671,720.0
112,2016.0,5.0,-0.7959883849317917,744.0
113,2016.0,6.0,-1.8089319116967157,720.0
114,2016.0,7.0,-2.0301285234899304,744.0
115,2016.0,8.0,-1.5836520891967902,744.0
116,2016.0,9.0,-0.2199547734627727,720.0
117,2016.0,10.0,0.007717070794549753,744.0
118,2016.0,11.0,-0.0142096952535062,720.0
119,2016.0,12.0,-0.03216932236414581,744.0
120,2017.0,1.0,-0.004547006927890999,744.0
121,2017.0,2.0,,
122,2017.0,3.0,0.009670357941836853,744.0
123,2017.0,4.0,0.017767233009711086,720.0
124,2017.0,5.0,-0.48859934690047635,744.0
125,2017.0,6.0,-1.2908778779472905,720.0
126,2017.0,7.0,-1.7674008768131564,744.0
127,2017.0,8.0,-1.430676885328712,744.0
128,2017.0,9.0,-0.3703916782246883,720.0
129,2017.0,10.0,-0.002916791152482325,744.0
130,2017.0,11.0,0.0,0.0
131,2017.0,12.0,0.017015690625685132,744.0
132,2018.0,1.0,0.014601201558791917,744.0
133,2018.0,2.0,,
134,2018.0,3.0,0.0,0.0
135,2018.0,4.0,,
136,2018.0,5.0,-1.7689512340333344,744.0
137,2018.0,6.0,0.0,0.0
138,2018.0,7.0,0.0,0.0
139,2018.0,8.0,-0.7872419215661998,744.0
140,2018.0,9.0,-0.31925626444751665,720.0
141,2018.0,10.0,0.0,0.0
142,2018.0,11.0,0.016374287255367066,720.0
143,2018.0,12.0,0.00847471314137717,744.0
144,2019.0,1.0,0.00238339467418842,744.0
145,2019.0,2.0,,
146,2019.0,3.0,0.005182003680451061,744.0
147,2019.0,4.0,-0.3167356584219492,720.0
148,2019.0,5.0,-1.029167763585183,744.0
149,2019.0,6.0,-1.7071032246879319,720.0
150,2019.0,7.0,-2.242032301363925,744.0
151,2019.0,8.0,-1.3106757523273351,744.0
152,2019.0,9.0,-0.23485410245542634,720.0
153,2019.0,10.0,0.008528980614493092,744.0
154,2019.0,11.0,,
155,2019.0,12.0,,
156,2020.0,1.0,,
157,2020.0,2.0,,
158,2020.0,3.0,,
159,2020.0,4.0,,
160,2020.0,5.0,,
161,2020.0,6.0,,
162,2020.0,7.0,,
163,2020.0,8.0,,
164,2020.0,9.0,,
165,2020.0,10.0,,
166,2020.0,11.0,,
167,2020.0,12.0,,
