date,dzdt
2019-08-07 06:00:00+00:00,0.18
2019-08-07 07:00:00+00:00,0.18
2019-08-07 08:00:00+00:00,0.18
2019-08-07 09:00:00+00:00,0.18
2019-08-07 10:00:00+00:00,0.18
2019-08-07 17:00:00+00:00,-0.18
2019-08-07 18:00:00+00:00,-0.18
2019-08-07 19:00:00+00:00,-0.18
2019-08-07 20:00:00+00:00,-0.18
2019-08-07 21:00:00+00:00,-0.18
2019-08-07 22:00:00+00:00,-0.18
2019-08-08 17:00:00+00:00,-0.17
2019-08-08 18:00:00+00:00,-0.17
2019-08-08 19:00:00+00:00,-0.17
2019-08-08 20:00:00+00:00,-0.17
2019-08-08 21:00:00+00:00,-0.17
2019-08-08 22:00:00+00:00,-0.17
2019-08-11 17:00:00+00:00,-0.16
2019-08-11 18:00:00+00:00,-0.16
2019-08-11 19:00:00+00:00,-0.16
2019-08-11 20:00:00+00:00,-0.16
2019-08-11 21:00:00+00:00,-0.16
2019-08-11 22:00:00+00:00,-0.16
2019-08-12 05:00:00+00:00,0.18
2019-08-12 06:00:00+00:00,0.18
2019-08-12 07:00:00+00:00,0.18
2019-08-12 08:00:00+00:00,0.18
2019-08-12 09:00:00+00:00,0.18
2019-08-12 10:00:00+00:00,0.18
2019-08-12 17:00:00+00:00,-0.16
2019-08-12 18:00:00+00:00,-0.16
2019-08-12 19:00:00+00:00,-0.16
2019-08-12 20:00:00+00:00,-0.16
2019-08-12 21:00:00+00:00,-0.16
2019-08-12 22:00:00+00:00,-0.16
2019-08-13 05:00:00+00:00,0.18
2019-08-13 06:00:00+00:00,0.18
2019-08-13 07:00:00+00:00,0.18
2019-08-13 08:00:00+00:00,0.18
2019-08-13 09:00:00+00:00,0.18
2019-08-13 10:00:00+00:00,0.18
2019-08-14 05:00:00+00:00,0.17
2019-08-14 06:00:00+00:00,0.17
2019-08-14 07:00:00+00:00,0.17
2019-08-14 08:00:00+00:00,0.17
2019-08-14 09:00:00+00:00,0.17
2019-08-14 10:00:00+00:00,0.17
2019-08-17 05:00:00+00:00,0.18
2019-08-17 06:00:00+00:00,0.18
2019-08-17 07:00:00+00:00,0.18
2019-08-17 08:00:00+00:00,0.18
2019-08-17 09:00:00+00:00,0.18
2019-08-17 10:00:00+00:00,0.18
2019-08-18 05:00:00+00:00,0.17
2019-08-18 06:00:00+00:00,0.17
2019-08-18 07:00:00+00:00,0.17
2019-08-18 08:00:00+00:00,0.17
2019-08-18 09:00:00+00:00,0.17
2019-08-18 10:00:00+00:00,0.17
2019-08-20 05:00:00+00:00,0.16
2019-08-20 06:00:00+00:00,0.16
2019-08-20 07:00:00+00:00,0.16
2019-08-20 08:00:00+00:00,0.16
2019-08-20 09:00:00+00:00,0.16
2019-08-20 10:00:00+00:00,0.16
2019-08-21 17:00:00+00:00,-0.17
2019-08-21 18:00:00+00:00,-0.17
2019-08-21 19:00:00+00:00,-0.17
2019-08-21 20:00:00+00:00,-0.17
2019-08-21 21:00:00+00:00,-0.17
2019-08-21 22:00:00+00:00,-0.17
2019-08-23 05:00:00+00:00,0.16
2019-08-23 06:00:00+00:00,0.16
2019-08-23 07:00:00+00:00,0.16
2019-08-23 08:00:00+00:00,0.16
2019-08-23 09:00:00+00:00,0.16
2019-08-23 10:00:00+00:00,0.16
2019-08-27 05:00:00+00:00,0.18
2019-08-27 06:00:00+00:00,0.18
2019-08-27 07:00:00+00:00,0.18
2019-08-27 08:00:00+00:00,0.18
2019-08-27 09:00:00+00:00,0.18
2019-08-27 10:00:00+00:00,0.18
2019-08-28 17:00:00+00:00,-0.18
2019-08-28 18:00:00+00:00,-0.18
2019-08-28 19:00:00+00:00,-0.18
2019-08-28 20:00:00+00:00,-0.18
2019-08-28 21:00:00+00:00,-0.18
2019-08-28 22:00:00+00:00,-0.18
2019-08-30 05:00:00+00:00,0.17
2019-08-30 06:00:00+00:00,0.17
2019-08-30 07:00:00+00:00,0.17
2019-08-30 08:00:00+00:00,0.17
2019-08-30 09:00:00+00:00,0.17
2019-08-30 10:00:00+00:00,0.17
2019-08-31 05:00:00+00:00,0.17
2019-08-31 06:00:00+00:00,0.17
2019-08-31 07:00:00+00:00,0.17
2019-08-31 08:00:00+00:00,0.17
2019-08-31 09:00:00+00:00,0.17
2019-08-31 10:00:00+00:00,0.17
2019-08-31 17:00:00+00:00,-0.15
2019-08-31 18:00:00+00:00,-0.15
2019-08-31 19:00:00+00:00,-0.15
2019-08-31 20:00:00+00:00,-0.15
2019-08-31 21:00:00+00:00,-0.15
2019-08-31 22:00:00+00:00,-0.15
2019-09-01 05:00:00+00:00,0.16
2019-09-01 06:00:00+00:00,0.16
2019-09-01 07:00:00+00:00,0.16
2019-09-01 08:00:00+00:00,0.16
2019-09-01 09:00:00+00:00,0.16
2019-09-01 10:00:00+00:00,0.16
2019-09-01 17:00:00+00:00,-0.15
2019-09-01 18:00:00+00:00,-0.15
2019-09-01 19:00:00+00:00,-0.15
2019-09-01 20:00:00+00:00,-0.15
2019-09-01 21:00:00+00:00,-0.15
2019-09-01 22:00:00+00:00,-0.15
